ListingId,delay,CreditCode,Amount,Months,CurrentRate,Gender,EducationDegree,GraduateSchool,StudyStyle,Age,SuccessCount,WasteCount,CancelCount,FailedCount,NormalCount,OverdueLessCount,OverdueMoreCount,OwingPrincipal,OwingAmount,AmountToReceive,FirstSuccessBorrowTime,LastSuccessBorrowTime,RegisterTime,CertificateValidate,NciicIdentityCheck,PhoneValidate,CreditValidate,HighestPrincipal,HighestDebt,TotalPrincipal,XFetchTime
101356482,0,A,13000.0,12,16.0,1,本科,辽宁工程技术大学,成人,29,7,0,0,0,44,0,0,9226.03,10247.0,0.0,2016-10-12 08:09:24,2018-01-28 06:54:25,2016-10-12 07:12:28,0,0,0,0,10000.0,21302.9,42130.0,2018-03-03 09:54:52
102856356,0,B,7000.0,12,22.0,2,,,,30,6,1,0,0,35,1,0,2778.3,2895.59,0.0,2017-03-12 15:18:25,2017-10-26 09:48:48,2016-04-26 11:12:20,0,0,0,0,4520.0,9108.91,14850.0,2018-03-13 20:04:50
110596896,5,C,6560.0,6,28.0,1,,,,33,6,3,0,0,33,0,0,0.0,0.0,0.0,2016-11-15 12:59:13,2017-09-03 20:55:20,2016-11-15 12:59:11,0,0,1,0,5000.0,13554.1,21311.0,2018-05-03 02:17:00
101867094,0,C,7000.0,6,28.0,1,,,,43,1,3,0,0,6,0,0,0.0,0.0,0.0,2017-09-01 16:56:20,2017-09-01 16:56:20,2016-11-16 14:27:43,0,0,0,0,4600.0,5116.68,4600.0,2018-03-06 20:43:48
102675710,0,C,7000.0,6,28.0,1,本科,广东海洋大学,普通,28,7,2,0,0,39,5,0,4555.1,4733.97,0.0,2017-02-04 09:48:26,2017-11-08 13:56:25,2017-02-03 07:46:33,0,0,0,0,9100.0,15283.1,25366.0,2018-03-12 15:10:28
101941245,0,C,11380.0,12,20.0,1,专科,郑州大学,成人,37,2,0,0,0,19,2,0,2419.98,2501.13,0.0,2016-04-16 12:56:32,2017-05-27 16:39:37,2016-04-16 12:55:49,0,0,0,0,9000.0,10004.5,16000.0,2018-03-07 11:59:15
124100710,0,B,18280.0,3,20.0,2,本科,中南林业科技大学,普通,30,6,0,0,0,32,2,0,0.0,0.0,0.0,2016-10-20 12:37:15,2018-06-29 17:34:03,2016-08-15 20:29:07,1,0,1,0,18000.0,21088.9,58516.0,2018-08-06 13:58:39
101871389,0,C,3845.0,12,28.0,1,,,,32,11,1,0,0,65,0,0,2354.6,2448.82,0.0,2016-07-26 19:18:58,2017-11-18 22:12:02,2016-06-26 15:34:23,0,0,0,0,3046.0,9931.85,19648.0,2018-03-06 20:20:14
99401913,0,B,11000.0,12,22.0,1,,,,26,8,0,0,0,63,0,0,5123.94,5295.66,0.0,2016-04-27 23:05:46,2017-11-07 17:13:25,2016-04-27 02:27:44,0,0,1,0,10000.0,15218.5,37870.0,2018-02-14 20:33:03
124474347,0,B,9000.0,6,20.0,2,,,,23,12,0,1,0,54,0,0,0.0,0.0,0.0,2017-07-05 09:09:56,2018-08-03 17:06:27,2017-07-05 08:24:28,0,0,1,0,5000.0,9982.17,21555.0,2018-08-09 16:46:01
102900022,0,C,3000.0,6,28.0,1,,,,44,13,3,0,0,92,0,0,1996.52,2061.07,0.0,2016-08-19 16:25:07,2017-11-01 11:28:23,2016-08-19 16:05:35,0,0,0,0,5574.0,14925.0,34857.0,2018-03-14 08:46:51
111915861,0,B,8600.0,12,22.0,2,,,,35,4,1,0,0,18,0,0,0.0,0.0,0.0,2016-11-02 22:41:21,2017-10-08 14:26:25,2016-11-02 19:20:18,0,0,0,0,6000.0,6738.72,7700.0,2018-05-11 08:27:43
112159187,0,B,7000.0,6,22.0,2,,,,23,5,0,0,0,25,0,0,0.0,0.0,0.0,2017-03-19 22:46:23,2018-03-04 23:15:33,2016-12-23 20:37:18,0,0,0,0,5500.0,5865.63,16950.0,2018-05-12 17:47:17
102168275,0,C,5000.0,6,28.0,1,,,,24,10,2,0,0,70,0,0,5503.73,5831.89,0.0,2016-06-05 23:47:12,2018-02-25 09:43:50,2016-06-05 20:38:23,0,0,0,0,5000.0,12721.1,23600.0,2018-03-08 21:49:35
111035790,0,C,2000.0,6,28.0,1,专科,四川艺术职业学院,普通,28,17,0,0,0,77,9,0,1000.0,1133.22,0.0,2017-04-02 10:33:49,2018-05-05 11:04:14,2017-01-19 10:49:38,0,0,0,0,3000.0,8948.27,22200.0,2018-05-05 18:43:59
110647838,0,B,3620.0,12,22.0,2,,,,30,7,3,0,0,36,0,0,0.0,0.0,0.0,2017-09-22 15:48:02,2018-05-03 10:44:37,2017-02-16 12:13:04,0,0,0,0,3500.0,4444.5,19187.0,2018-05-03 12:01:49
116466750,0,B,5460.0,3,20.0,2,,,,34,2,0,0,0,11,0,0,539.27,590.95,0.0,2017-08-22 15:55:33,2017-12-26 14:56:22,2017-08-22 15:49:12,0,0,1,0,4700.0,5404.96,7876.0,2018-06-10 20:49:49
90809401,0,A,12256.0,6,16.0,2,本科,福建农林大学,普通,25,4,0,0,0,22,1,0,1743.24,1775.23,0.0,2016-06-26 01:33:11,2017-07-08 03:59:28,2016-06-14 05:51:10,0,0,0,0,10000.0,14053.4,30588.0,2017-12-22 16:44:55
100904491,0,B,4000.0,6,22.0,2,,,,33,7,1,0,1,52,2,0,17126.6,19296.2,0.0,2015-11-25 20:39:33,2018-01-26 15:33:38,2015-11-25 20:37:33,0,0,0,0,23140.0,41369.5,48175.0,2018-02-28 10:29:52
81277927,0,C,5600.0,6,20.0,2,,,,31,3,1,0,0,17,0,0,0.0,0.0,0.0,2017-05-03 00:07:31,2017-08-28 19:18:06,2016-11-09 19:52:07,0,0,1,0,5600.0,6289.44,16800.0,2017-11-02 15:57:17
99164945,1,B,9289.0,12,22.0,1,专科,南京信息职业技术学院,普通,24,2,1,0,0,15,1,0,3110.6,3218.22,0.0,2017-02-26 17:02:34,2017-09-02 13:42:44,2016-10-06 11:31:41,1,0,1,0,10000.0,11116.1,14752.0,2018-02-13 08:13:16
101767433,0,B,14200.0,6,22.0,1,本科,湖南农业大学,自考,24,4,0,4,0,33,1,0,0.0,0.0,0.0,2015-12-27 21:42:41,2016-10-19 17:29:20,2015-12-27 13:28:26,1,0,1,0,7322.0,8936.9,15053.0,2018-03-06 08:48:33
99979263,0,C,7300.0,12,20.0,2,,,,36,2,2,0,0,22,2,0,0.0,0.0,0.0,2016-06-25 09:05:37,2016-11-10 12:07:54,2016-06-25 09:04:40,0,0,0,0,4996.0,7974.44,7996.0,2018-02-21 18:06:09
124086985,0,C,12000.0,12,24.0,1,,,,27,20,0,0,0,113,0,0,0.0,0.0,0.0,2017-02-07 23:23:41,2018-06-28 04:22:11,2017-02-07 21:34:55,0,0,1,0,10000.0,13819.7,45775.0,2018-08-06 12:10:53
103640654,0,C,12278.0,6,28.0,1,专科,连云港职业技术学院,普通,26,1,1,0,0,8,1,0,2221.07,2584.38,0.0,2017-05-22 12:19:20,2017-05-22 12:19:20,2016-11-19 16:10:39,1,0,1,0,8500.0,10337.5,8500.0,2018-03-19 14:51:20
102819484,0,B,11390.0,12,22.0,2,,,,32,2,0,0,0,12,0,0,0.0,0.0,0.0,2017-05-02 21:08:38,2017-08-02 16:19:10,2017-05-02 20:57:55,0,0,0,0,7800.0,8370.33,11593.0,2018-03-13 15:18:53
103617986,0,A,7285.0,12,16.0,1,专科,三亚航空旅游职业学院,普通,27,2,0,1,0,13,0,0,4214.49,4739.43,0.0,2017-05-21 13:27:21,2017-11-04 16:50:07,2017-04-06 18:42:34,0,0,0,0,10600.0,12467.4,14863.0,2018-03-19 12:39:38
115599440,0,B,5000.0,12,20.0,1,,,,28,8,0,0,0,76,0,0,0.0,0.0,0.0,2017-06-05 15:43:40,2018-05-19 15:29:04,2017-06-03 15:30:35,0,0,1,0,20000.0,24223.6,50000.0,2018-06-04 19:21:34
122662650,0,B,13920.0,3,20.0,1,,,,26,16,1,2,0,81,8,0,0.0,0.0,0.0,2015-07-22 16:43:08,2018-01-31 14:52:51,2015-07-22 16:39:53,0,0,0,0,9500.0,14949.7,53267.0,2018-07-24 21:48:00
103543483,0,B,15600.0,6,22.0,1,,,,27,5,0,0,0,30,0,0,0.0,0.0,0.0,2016-08-09 14:31:05,2017-11-14 22:24:32,2016-08-06 21:38:09,0,0,0,0,9400.0,13810.8,33340.0,2018-03-18 21:06:19
103489107,0,C,9767.0,12,28.0,1,,,,36,19,2,1,0,107,14,0,4832.55,5084.63,42.79,2013-11-28 01:01:01,2017-11-20 10:19:41,2013-11-27 12:26:18,0,0,0,0,10500.0,15863.6,81226.0,2018-03-18 13:48:29
123017879,0,B,10000.0,12,20.0,1,,,,29,4,1,0,0,22,0,0,0.0,0.0,0.0,2017-08-06 08:20:40,2017-12-15 15:29:16,2016-08-26 15:33:50,0,0,1,0,14000.0,15723.8,18500.0,2018-07-27 16:16:21
110210137,0,B,13000.0,6,22.0,2,,,,37,3,0,1,0,21,2,0,2064.42,2098.85,0.0,2016-08-31 19:40:24,2017-11-08 09:13:37,2016-08-30 21:13:56,0,0,1,0,11890.0,13720.9,22779.0,2018-04-30 13:25:04
102061340,0,C,5000.0,12,28.0,1,专科,广西农业职业技术学院,普通,32,1,1,0,0,12,0,0,0.0,0.0,0.0,2018-02-06 11:10:01,2018-02-06 11:10:01,2017-09-24 10:00:58,0,0,0,0,5000.0,6798.32,5000.0,2018-03-08 09:10:02
122262779,0,A,11000.0,12,16.0,2,,,,26,1,0,0,0,11,0,0,1102.84,1123.13,0.0,2017-07-23 22:47:38,2017-07-23 22:47:38,2017-01-11 18:13:02,0,0,0,0,12000.0,13477.6,12000.0,2018-07-21 14:41:47
122734104,0,B,12200.0,3,20.0,1,,,,30,9,0,0,0,65,0,0,0.0,0.0,0.0,2015-07-28 23:38:08,2017-10-17 09:33:44,2015-07-27 09:18:38,0,0,1,0,9492.0,17082.1,53084.0,2018-07-25 12:22:34
102973210,0,C,4660.0,6,28.0,1,,,,31,9,2,0,0,59,0,0,10339.2,11355.8,0.0,2015-10-20 01:39:37,2018-01-15 22:30:50,2014-08-11 02:37:46,0,0,0,0,17367.0,25394.9,46328.0,2018-03-14 17:22:02
117738663,0,B,6523.0,6,20.0,2,,,,38,5,0,0,0,21,0,0,676.67,744.26,0.0,2017-07-29 17:44:26,2018-02-02 11:21:40,2017-07-29 16:02:09,0,0,0,0,4000.0,6853.29,13151.0,2018-06-21 09:22:41
102689747,0,C,5000.0,12,28.0,1,,,,30,2,0,0,0,18,0,0,0.0,0.0,0.0,2016-05-20 13:17:33,2016-12-20 11:54:41,2016-05-20 13:06:20,0,0,0,0,4500.0,5158.56,6000.0,2018-03-12 16:43:44
102875312,0,C,10000.0,12,28.0,2,,,,32,5,2,0,0,37,0,0,2124.58,2160.89,0.0,2016-11-14 10:09:05,2017-11-20 18:27:45,2016-10-26 18:52:14,0,0,0,0,9100.0,14303.2,27106.0,2018-03-13 23:30:21
110865812,0,C,4200.0,12,28.0,1,,,,36,3,0,0,0,17,2,0,1208.73,1345.32,0.0,2017-05-15 20:04:02,2017-12-05 15:33:54,2017-01-25 22:16:27,0,0,1,0,5500.0,6881.51,8917.0,2018-05-04 16:47:32
123548734,0,B,10000.0,12,20.0,2,本科,山东师范大学,成人,31,7,0,0,0,56,0,0,3417.44,3751.78,0.0,2016-12-04 15:10:37,2018-07-28 08:43:28,2016-12-04 14:52:07,1,0,1,0,8485.0,19745.4,34318.0,2018-08-01 15:52:49
124347067,0,C,11680.0,12,24.0,2,,,,26,9,1,1,0,64,0,0,0.0,0.0,0.0,2017-04-16 00:29:10,2018-06-27 10:13:10,2017-04-15 21:39:20,0,0,1,1,8500.0,14005.6,28826.0,2018-08-08 15:43:42
113424554,0,C,8000.0,6,28.0,2,,,,28,10,5,0,0,51,2,0,0.0,0.0,0.0,2017-02-10 20:23:13,2017-10-31 16:14:57,2017-02-10 18:14:50,0,0,1,1,6800.0,11694.3,23485.0,2018-05-21 10:55:59
103568320,0,B,10000.0,12,22.0,1,,,,34,5,0,1,0,40,0,0,661.07,679.3,0.0,2016-08-25 19:28:25,2017-09-27 17:43:10,2016-08-25 15:32:07,0,0,0,0,7222.0,11999.0,16493.0,2018-03-19 03:20:07
117067788,0,B,5000.0,3,20.0,1,本科,湖南工业大学,普通,25,5,0,0,0,22,1,0,0.0,0.0,0.0,2017-05-15 09:35:04,2018-05-05 14:31:48,2017-05-15 09:26:28,1,0,1,0,11000.0,13110.4,24000.0,2018-06-15 16:49:45
116811165,0,C,12000.0,3,24.0,1,专科,福建农业职业技术学院,普通,30,16,0,0,0,102,3,0,2000.0,2178.48,0.0,2016-06-28 15:45:36,2018-06-10 15:16:25,2016-06-28 14:01:50,0,0,0,0,7000.0,18126.7,43553.0,2018-06-13 15:24:15
117331610,0,B,8600.0,12,20.0,2,专科,重庆房地产职业学院,普通,25,3,1,0,0,19,2,0,1388.37,1430.19,0.0,2016-05-09 15:35:51,2017-08-19 08:38:54,2016-05-09 14:46:30,0,0,0,0,5200.0,7827.04,9200.0,2018-06-17 23:45:48
101960187,0,C,3000.0,12,28.0,1,,,,32,4,0,0,0,29,1,0,0.0,0.0,0.0,2016-05-09 15:26:21,2017-11-28 17:09:49,2016-05-09 15:00:22,0,0,0,0,4000.0,7420.8,7780.0,2018-03-07 14:28:46
112119909,0,B,10000.0,12,22.0,2,专科,四川警察学院,普通,34,2,5,1,0,13,0,0,1150.1,1189.62,0.0,2017-09-26 10:09:16,2017-10-31 10:32:51,2017-09-26 09:55:37,0,0,0,0,10000.0,15582.3,15000.0,2018-05-12 13:17:20
103564630,0,C,6168.0,12,28.0,1,本科,广州大学松田学院,普通,31,6,2,0,0,37,0,0,3731.1,4009.34,0.0,2017-04-01 14:44:58,2017-11-29 16:13:43,2016-07-20 17:26:17,1,0,1,0,10800.0,11799.8,21810.0,2018-03-19 01:45:03
82848046,0,B,2827.0,6,18.0,2,,,,40,15,0,0,1,81,4,0,1172.37,1202.69,0.0,2012-12-04 15:12:55,2017-08-19 22:51:20,2012-11-30 15:27:59,0,1,1,0,100000.0,27173.7,385023.0,2017-11-10 14:28:17
111319206,0,C,5000.0,12,28.0,2,,,,36,1,1,0,0,11,1,0,0.0,0.0,0.0,2017-02-20 07:46:24,2017-02-20 07:46:24,2017-02-20 07:39:56,0,0,1,0,2700.0,3116.28,2700.0,2018-05-07 15:51:05
103546464,0,C,9779.0,12,28.0,2,,,,28,3,2,0,0,23,0,0,10421.04,11152.24,0.0,2017-03-07 08:36:32,2017-10-14 12:50:38,2016-08-29 19:27:21,0,0,1,0,20000.0,23081.0,29171.0,2018-03-18 21:34:43
102312963,0,C,5715.0,6,28.0,1,,,,30,2,3,0,0,17,0,0,1184.41,1234.2,0.0,2017-02-26 23:58:27,2017-10-11 21:42:21,2017-01-20 20:07:31,0,0,0,0,4500.0,5193.72,7059.0,2018-03-09 20:20:07
102118540,0,B,5000.0,12,22.0,1,,,,33,4,0,1,0,22,0,0,3472.22,3957.94,0.0,2017-06-19 22:44:45,2017-12-04 19:28:23,2017-06-19 21:02:06,0,0,0,0,6500.0,8727.51,11148.0,2018-03-08 15:36:38
82471397,0,C,13452.0,6,20.0,2,,,,47,2,0,1,0,16,0,0,3447.2,3533.62,0.0,2016-10-30 14:08:12,2017-07-03 10:04:26,2016-10-28 22:54:04,0,0,1,0,10009.0,12255.1,14309.0,2017-11-08 18:07:24
101984542,0,C,16000.0,6,28.0,2,,,,34,2,0,1,0,12,0,0,0.0,0.0,0.0,2017-03-10 10:41:37,2017-09-16 16:06:35,2017-03-10 07:18:22,0,0,0,0,10000.0,10591.3,16100.0,2018-03-07 16:40:39
110159127,0,B,14400.0,6,22.0,1,,,,31,2,0,0,0,12,1,0,0.0,0.0,0.0,2016-11-28 12:54:35,2018-03-07 11:04:40,2016-11-28 09:40:57,0,0,1,0,14400.0,16318.6,20400.0,2018-04-30 06:48:54
113225162,0,C,10684.0,12,28.0,1,专科,泉州华光职业学院,普通,25,6,2,0,0,33,3,0,2015.83,2071.95,0.0,2017-02-17 15:30:28,2017-10-05 07:59:49,2017-02-17 13:33:51,1,0,1,0,8000.0,11657.3,19660.0,2018-05-19 21:29:31
100220300,0,C,18677.0,6,20.0,2,,,,40,5,0,0,0,28,0,0,6122.23,6275.72,0.0,2016-10-17 12:35:05,2017-10-19 20:18:00,2016-10-17 12:35:02,0,0,1,0,17776.0,33621.3,55144.0,2018-02-23 15:16:25
112997176,0,C,30000.0,6,28.0,1,本科,武汉工业学院工商学院,普通,31,3,2,0,0,18,0,0,0.0,0.0,0.0,2013-12-26 17:12:17,2015-03-03 15:00:32,2013-05-21 15:11:43,0,0,0,0,70000.0,0.0,155000.0,2018-05-18 10:53:56
124290738,0,B,10000.0,12,20.0,2,,,,25,4,0,0,0,22,1,0,0.0,0.0,0.0,2017-01-13 12:24:17,2018-01-13 07:21:09,2017-01-06 09:22:01,0,0,1,0,11400.0,13373.6,18100.0,2018-08-08 08:30:00
124845496,0,C,500.0,3,24.0,1,,,,23,9,3,1,0,37,0,0,0.0,0.0,0.0,2018-01-05 16:55:48,2018-08-10 09:53:15,2018-01-01 09:57:59,0,0,1,0,1000.0,3565.4,5400.0,2018-08-13 10:07:16
123787585,0,B,2100.0,3,20.0,2,专科,山西师范大学,成人,30,8,0,0,0,34,0,0,0.0,0.0,0.0,2017-08-30 17:35:31,2018-07-03 11:46:39,2017-07-31 16:43:51,1,0,1,0,5000.0,5423.85,21578.0,2018-08-03 15:57:27
102680689,0,C,6900.0,6,28.0,2,,,,29,1,0,0,0,8,0,0,0.0,0.0,0.0,2017-05-13 19:51:52,2017-05-13 19:51:52,2017-05-13 19:33:04,0,0,0,0,6500.0,7905.12,6500.0,2018-03-12 16:00:53
123390251,0,B,10383.0,6,20.0,2,,,,32,8,2,0,0,54,0,0,2316.19,2480.84,0.0,2016-01-13 16:45:25,2018-03-31 23:36:24,2015-03-02 00:17:30,0,0,1,0,6145.0,12763.9,27353.0,2018-07-31 11:34:17
101590558,0,C,5000.0,12,20.0,2,,,,43,5,0,0,0,26,0,0,5442.09,5653.33,0.0,2017-03-25 10:16:31,2017-12-26 23:09:39,2017-03-23 22:09:28,0,0,1,0,6400.0,12512.1,18802.0,2018-03-04 23:54:34
102318914,0,C,2334.0,6,28.0,1,,,,23,3,0,0,0,18,1,0,2565.87,2836.99,0.0,2017-05-04 19:44:30,2017-12-06 20:15:49,2016-08-06 08:24:28,0,0,0,0,4900.0,5763.12,8176.0,2018-03-09 21:12:00
101967477,0,C,10213.0,6,28.0,1,本科,湖北汽车工业学院,普通,35,11,1,0,0,58,9,0,8186.29,8758.33,0.0,2015-10-29 08:30:23,2017-12-30 15:17:50,2015-10-29 08:30:15,1,0,1,0,9267.0,18254.5,47752.0,2018-03-07 14:33:20
97255030,0,B,11000.0,6,22.0,1,,,,49,3,0,0,0,21,0,0,4871.47,5097.69,0.0,2017-03-21 12:41:56,2017-09-30 18:16:10,2017-03-21 12:15:59,0,0,0,0,7400.0,14689.2,18200.0,2018-02-01 14:17:33
101939484,5,C,3000.0,12,28.0,1,本科,成都体育学院,普通,33,9,3,1,0,47,6,0,1646.9,1849.19,0.0,2016-11-21 18:24:28,2018-03-05 14:44:35,2016-11-20 08:06:39,1,0,1,0,9300.0,13011.7,30038.0,2018-03-07 11:36:05
101520165,0,B,7268.0,12,22.0,2,,,,31,4,0,1,0,35,1,0,7731.45,8188.68,0.0,2016-08-01 08:30:24,2017-08-18 17:41:16,2016-07-20 08:15:31,0,0,0,0,14733.0,18791.5,27032.0,2018-03-04 13:24:49
112145107,0,C,3000.0,6,28.0,1,,,,33,1,0,0,0,11,1,0,0.0,0.0,0.0,2018-01-22 00:23:57,2018-01-22 00:23:57,2017-11-11 12:27:20,0,0,0,0,3000.0,4079.04,3000.0,2018-05-12 16:10:40
107778192,0,A,10524.0,12,16.0,1,,,,37,1,0,1,0,11,0,0,835.7,931.14,0.0,2017-05-07 07:40:05,2017-05-07 07:40:05,2017-05-04 11:22:19,0,0,1,0,9500.0,11173.7,9500.0,2018-04-14 10:49:21
110582955,0,B,9452.0,6,22.0,1,,,,33,9,4,0,0,69,0,0,2247.48,2360.3,0.0,2016-05-23 21:27:21,2017-11-04 13:18:26,2016-03-22 20:21:35,0,0,0,0,7000.0,14171.6,31527.0,2018-05-02 23:04:13
102017289,0,C,4450.0,6,28.0,1,,,,23,2,1,0,0,18,0,0,0.0,0.0,0.0,2017-01-04 10:59:49,2017-04-09 19:28:38,2016-11-09 22:38:05,0,0,0,0,3250.0,3650.16,3997.0,2018-03-07 20:41:14
102282735,0,B,12000.0,12,22.0,2,,,,23,2,0,0,0,14,1,0,0.0,0.0,0.0,2017-01-06 13:44:03,2017-12-02 23:14:13,2017-01-03 20:15:45,0,0,0,0,14841.0,16848.1,16641.0,2018-03-09 17:03:02
102058731,0,C,2856.0,6,28.0,1,,,,55,5,0,0,0,38,0,0,2243.92,2545.61,0.0,2016-03-17 13:29:12,2017-12-14 17:39:25,2016-03-17 13:28:16,0,0,0,0,5000.0,5809.17,17923.0,2018-03-08 08:46:56
102698038,7,C,19100.0,12,28.0,1,专科,湖南都市职业学院,普通,27,7,2,0,0,38,2,0,0.0,0.0,0.0,2015-12-18 13:06:32,2017-08-30 19:59:13,2015-12-18 13:05:24,0,0,0,0,9679.0,20732.3,30810.0,2018-03-12 17:39:53
102791929,0,C,12658.0,6,28.0,1,专科(高职),广东松山职业技术学院,普通,32,6,3,0,0,37,0,0,12341.1,12864.3,0.0,2016-04-24 12:37:03,2017-12-07 10:16:20,2015-08-30 16:04:55,0,0,0,0,22726.0,26756.1,49009.0,2018-03-13 12:16:54
102090866,2,B,14803.0,12,22.0,1,,,,47,5,0,0,0,40,0,0,8396.36,8892.84,0.0,2015-10-06 04:05:46,2017-08-26 13:46:17,2015-10-06 04:03:46,0,0,0,0,16000.0,17785.7,42033.0,2018-03-08 12:20:30
99997149,0,A,1000.0,6,16.0,1,,,,29,13,0,1,0,67,4,0,0.0,0.0,46.8,2015-09-09 20:07:18,2017-07-31 02:12:27,2015-09-09 20:03:26,0,0,1,0,8600.0,13420.7,41772.0,2018-02-21 22:04:14
112333465,0,B,4900.0,12,22.0,2,,,,23,1,0,0,0,12,0,0,0.0,0.0,0.0,2018-01-22 17:55:36,2018-01-22 17:55:36,2017-04-01 13:13:05,0,0,0,0,3000.0,4079.04,3000.0,2018-05-13 23:49:17
102404762,0,C,3000.0,6,28.0,1,,,,28,3,2,0,0,26,3,0,1018.27,1061.04,0.0,2016-08-30 13:43:07,2017-09-21 10:29:54,2016-05-07 17:45:52,0,0,1,0,5006.0,7359.48,9706.0,2018-03-10 14:28:57
114360979,0,C,2000.0,6,28.0,1,,,,31,11,0,0,0,50,7,0,1234.13,1359.83,0.0,2017-02-17 11:49:49,2018-04-12 16:49:09,2017-02-17 11:19:07,0,0,1,0,4000.0,7281.24,17064.0,2018-05-27 16:26:14
117055441,0,C,14300.0,12,24.0,1,,,,26,6,4,0,0,40,1,0,0.0,0.0,0.0,2016-10-04 10:01:26,2017-10-06 11:44:52,2016-03-13 14:27:38,0,0,1,0,8500.0,15768.5,32142.0,2018-06-15 15:24:18
103090814,0,C,10539.0,12,28.0,1,,,,47,7,0,0,0,57,0,0,6261.04,6545.22,0.0,2016-04-14 12:46:14,2017-11-24 15:41:47,2016-04-13 17:25:01,0,0,0,0,8682.0,15388.2,31161.0,2018-03-15 15:17:24
96696012,0,B,7700.0,12,22.0,2,,,,31,10,5,0,0,62,2,0,4596.68,5021.78,0.0,2016-04-01 17:55:56,2018-01-14 17:56:25,2016-01-08 16:14:45,0,0,0,0,10000.0,13141.1,34097.0,2018-01-29 11:33:24
112983476,0,B,23600.0,12,22.0,2,,,,30,3,0,0,0,14,2,0,0.0,0.0,0.0,2014-12-16 09:54:32,2017-01-27 05:02:33,2014-12-16 09:34:17,0,0,1,0,18000.0,19064.5,39000.0,2018-05-18 09:19:09
100355194,1,B,6442.0,12,22.0,1,,,,26,14,3,1,0,133,0,0,3857.68,4120.0,0.0,2016-07-27 09:19:43,2017-08-17 08:30:49,2016-07-25 15:52:43,0,0,1,1,3468.0,11653.9,20158.0,2018-02-24 14:17:37
111824182,0,C,2000.0,6,28.0,1,,,,24,10,2,0,0,63,5,0,0.0,0.0,0.0,2016-12-08 10:29:41,2017-12-12 17:59:17,2015-08-07 10:06:56,0,0,1,0,2750.0,7597.19,14697.0,2018-05-10 15:33:27
111283385,0,B,2500.0,6,22.0,1,,,,30,1,0,0,0,12,0,0,0.0,0.0,0.0,2018-01-03 16:56:58,2018-01-03 16:56:58,2018-01-03 16:49:27,0,0,1,0,2500.0,3399.1,2500.0,2018-05-07 12:20:07
101787020,0,C,4000.0,12,28.0,1,,,,25,6,1,0,0,54,1,0,523.91,533.24,0.0,2016-07-12 15:40:37,2017-09-19 23:41:05,2014-09-12 13:51:25,0,0,0,0,7000.0,11187.8,18500.0,2018-03-06 10:30:38
100900809,0,B,14142.0,6,22.0,1,本科,郑州航空工业管理学院,普通,33,10,3,0,0,56,0,0,3777.56,3964.14,0.0,2017-01-11 10:27:45,2017-11-01 11:16:44,2016-10-12 12:12:40,0,0,0,0,10000.0,16370.8,29148.0,2018-02-28 09:57:31
97264493,0,B,5000.0,6,22.0,2,,,,24,2,1,2,0,14,2,0,1859.8,1906.44,0.0,2016-03-31 13:37:14,2017-09-10 14:50:12,2016-03-09 20:29:11,0,0,1,0,5400.0,5719.32,7400.0,2018-02-01 15:12:25
110825930,0,B,2000.0,6,22.0,1,,,,25,7,2,0,0,53,0,0,954.15,1133.64,0.0,2017-03-03 19:17:26,2018-03-19 02:51:07,2014-09-10 19:22:14,0,0,0,0,3000.0,7746.94,9900.0,2018-05-04 13:15:35
113358383,0,B,10000.0,6,22.0,1,,,,39,13,4,0,0,78,4,0,0.0,0.0,0.0,2016-10-13 02:55:52,2017-11-01 18:34:22,2016-10-12 23:24:21,0,0,0,0,6000.0,15169.7,38737.0,2018-05-20 20:01:01
101843517,0,C,9032.0,12,28.0,1,,,,27,3,6,0,0,28,3,0,2667.72,2782.74,0.0,2016-11-04 21:52:18,2017-07-07 09:04:41,2016-11-04 16:56:30,0,0,1,0,6616.0,12016.9,14884.0,2018-03-06 16:35:50
109957136,0,B,6365.0,12,22.0,2,本科,沈阳大学科技工程学院,普通,31,2,3,0,0,12,0,0,0.0,0.0,0.0,2016-05-05 17:15:24,2017-09-14 13:39:11,2016-05-05 17:14:56,0,0,0,0,9500.0,7838.55,9500.0,2018-04-28 16:38:00
102391887,0,C,5000.0,12,28.0,1,,,,35,12,0,0,0,77,9,0,0.0,0.0,0.0,2016-04-02 02:55:23,2018-02-08 01:21:43,2016-03-23 00:25:31,0,0,0,0,6000.0,11162.8,28207.0,2018-03-10 13:18:55
97889443,0,A,6867.0,12,16.0,2,本科,晋中学院,普通,26,6,0,0,0,36,0,0,15164.6,16474.3,0.0,2017-03-04 13:28:43,2018-03-10 17:10:44,2017-03-03 16:12:54,0,0,0,0,6900.0,20044.1,34862.0,2018-04-28 02:55:10
102355394,0,C,9856.0,6,28.0,1,,,,46,4,0,0,0,26,0,0,3943.17,4255.67,0.0,2017-01-25 12:10:21,2017-12-12 10:19:39,2017-01-16 11:07:59,0,0,0,0,6299.0,10673.0,16310.0,2018-03-10 08:27:20
116710682,0,B,7074.0,6,20.0,2,,,,27,2,0,0,0,9,0,0,1426.04,1576.59,0.0,2017-12-14 12:10:02,2018-02-22 20:55:29,2017-09-22 17:37:50,0,0,1,0,8400.0,9331.84,11217.0,2018-06-12 18:02:21
